c cmd: /host-parser-bin/kat_xcsp_0d68ca9c_dirty_logscop_objcutfix_20260529 /bench/competition/2022-2025/COP22to25/MetabolicNetwork-49_c25.xml.lzma --encoder log-scop --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-hard --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-05-29 05:54:26 +0900
c 00h00m00s | solve:start
c 00h00m00s | stage:objective-cut timing=incremental-hard backend=cnf form=direct-expr
c 00h00m00s | input: constraints=5292
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=8 pruned=0 changed_domains=0 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=14254080 rss=13.59MiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=5292
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=530 total=5292 lowered=530 unsupported=0 ms=805
c 00h00m00s | stage:lower:progress percent=20 processed=1059 total=5292 lowered=1059 unsupported=0 ms=809
c 00h00m00s | stage:lower:progress percent=30 processed=1588 total=5292 lowered=1588 unsupported=0 ms=811
c 00h00m00s | stage:lower:progress percent=40 processed=2117 total=5292 lowered=2117 unsupported=0 ms=815
c 00h00m00s | stage:lower:progress percent=50 processed=2646 total=5292 lowered=2646 unsupported=0 ms=817
c 00h00m00s | stage:lower:progress percent=60 processed=3176 total=5292 lowered=3176 unsupported=0 ms=821
c 00h00m00s | stage:lower:progress percent=70 processed=3705 total=5292 lowered=3705 unsupported=0 ms=826
c 00h00m00s | stage:lower:progress percent=80 processed=4234 total=5292 lowered=4234 unsupported=0 ms=868
c 00h00m01s | stage:lower:progress percent=90 processed=4763 total=5292 lowered=4763 unsupported=0 ms=1185
c 00h00m01s | stage:lower:progress percent=100 processed=5292 total=5292 lowered=5292 unsupported=0 ms=1187
c 00h00m01s | stage:lower:done ms=1189 lowered=5292 unsupported=0
c 00h00m01s | memory:rss checkpoint=after_lower bytes=16392192 rss=15.63MiB
c 00h00m01s | stage:post_lower:start
c 00h00m01s | stage:post_lower:done ms=402 rounds=190 tightened=290 removed_cls=315 removed_lits=246 unsat=false precise_hits=19280 precise_rounds=4 pivot_recomputes=375918 pivot_exact_attempts=329089 pivot_general_attempts=375558 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=375543 pivot_general_tightened=15 setup_ms=230 loop_ms=36 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=133
c 00h00m01s | memory:rss checkpoint=after_post_lower bytes=237928448 rss=226.91MiB
c 00h00m01s | stage:lowered-shape int_vars=5378 bool_vars=2689 linear_atoms=7819 table_atoms=0 table_tuples=0 table_scope=0 alldiff_atoms=0 circuit_atoms=0 product_atoms=0 logical_clauses=10355
c 00h00m01s | stage:root-lp:skip reason=disabled ms=0
c 00h00m01s | stage:preencode(log-scop):linear-extprop constraints=1
c 00h00m01s | memory:rss checkpoint=before_preencode bytes=238034944 rss=227.01MiB
c 00h00m01s | stage:preencode(log-scop):start
c 00h00m01s | stage:preencode(log-scop):done ms=1 int_vars=5378
c 00h00m01s | memory:rss checkpoint=after_preencode bytes=238108672 rss=227.08MiB
c 00h00m01s | memory:rss checkpoint=before_encode bytes=238178304 rss=227.14MiB
c 00h00m01s | stage:encode(log-scop):start
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=39181 bytes=238419968 rss=227.38MiB progress_percent=10 processed=1305 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=10 processed=1305 total=13043 sat_clauses=39181 ms=8
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=45115 bytes=238419968 rss=227.38MiB progress_percent=20 processed=2609 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=20 processed=2609 total=13043 sat_clauses=45115 ms=10
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=51489 bytes=238419968 rss=227.38MiB progress_percent=30 processed=3913 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=30 processed=3913 total=13043 sat_clauses=51489 ms=12
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=57909 bytes=238419968 rss=227.38MiB progress_percent=40 processed=5218 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=40 processed=5218 total=13043 sat_clauses=57909 ms=14
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=64254 bytes=238419968 rss=227.38MiB progress_percent=50 processed=6522 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=50 processed=6522 total=13043 sat_clauses=64254 ms=16
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=77141 bytes=238690304 rss=227.63MiB progress_percent=60 processed=7826 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=60 processed=7826 total=13043 sat_clauses=77141 ms=32
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=438530 bytes=247787520 rss=236.31MiB progress_percent=70 processed=9131 total=13043
c 00h00m01s | stage:encode(log-scop):progress percent=70 processed=9131 total=13043 sat_clauses=438530 ms=171
bash: line 8: 3169315 Killed                  "$PARSER_BIN" "$INSTANCE_PATH" "$@"
