c cmd: /host-parser-bin/kat_xcsp_4415b637_dirty_incsoftfix /bench/competition/2022-2025/COP22to25/TAL-06_c22.xml.lzma --encoder portfolio --portfolio-strategy v3 --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-soft --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --order-ge-shorten-link-cost --direct-eq-ne-max-arity 2 --eq-ne-encoding direct --portfolio-log-scop-eq-ne-encoding ge-rewrite --cop-objective-phase auto --cop-objective-search binary --cop-objective-search-fallback-budget 180
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-06-17 07:25:25 +0900
c 00h00m00s | solve:start
c 00h00m00s | stage:objective-cut timing=incremental-soft backend=cnf form=direct-expr
c 00h00m00s | input: constraints=451
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=35 pruned=3538 changed_domains=211 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=10956800 rss=10.45MiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=451
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=46 total=451 lowered=46 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=20 processed=91 total=451 lowered=91 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=30 processed=136 total=451 lowered=136 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=40 processed=181 total=451 lowered=181 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=50 processed=226 total=451 lowered=226 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=60 processed=271 total=451 lowered=271 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=70 processed=316 total=451 lowered=316 unsupported=0 ms=3
c 00h00m00s | stage:lower:progress percent=80 processed=361 total=451 lowered=361 unsupported=0 ms=7
