c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/FlexibleJobshopScen-dh-5-16-020_c25.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress --no-root-lp-bound
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=1554
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=2 pruned=0 changed_domains=0 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=3776512
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=1554
c 00h00m00s | stage:lower:start
c 00h01m40s | stage:lower:done ms=100480 lowered=1554 unsupported=0
c 00h01m40s | memory:rss checkpoint=after_lower bytes=5261217792
c 00h01m40s | stage:post_lower:start
c 00h01m59s | stage:post_lower:done ms=18953 rounds=167 tightened=340 removed_cls=5249072 removed_lits=2701059 unsat=false precise_hits=0 precise_rounds=0 pivot_recomputes=702 pivot_exact_attempts=0 pivot_general_attempts=702 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=542 pivot_general_tightened=160 setup_ms=9641 loop_ms=6324 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=1688 sat_ms=0 precise_ms=0
c 00h02m00s | memory:rss checkpoint=after_post_lower bytes=6775209984
c 00h02m01s | stage:lowered-shape int_vars=4257138 bool_vars=8512897 linear_atoms=11406664 table_atoms=0 table_tuples=0 table_scope=0 alldiff_atoms=0 circuit_atoms=0 product_atoms=0 logical_clauses=20677716
c 00h02m01s | stage:root-lp:skip reason=disabled_by_option ms=0
c 00h02m02s | memory:rss checkpoint=before_preencode bytes=6808752128
c 00h02m02s | stage:preencode(order-ge):start
c 00h02m58s | stage:preencode(order-ge):done ms=55864 int_vars=5417238
c 00h02m58s | memory:rss checkpoint=after_preencode bytes=12940935168
c 00h02m58s | memory:guard limit_bytes=68719476736 rss_bytes=12941033472 reserve_bytes=10737418240 available_bytes=45041025024 fallback=extprop
c 00h02m58s | memory:rss checkpoint=before_encode bytes=12941033472
c 00h02m58s | stage:encode(order-ge):start
c 00h03m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=1000000 bytes=17558249472 interval_clauses=1000000
c 00h03m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=2000000 bytes=17575129088 interval_clauses=1000000
c 00h03m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=3000000 bytes=17600667648 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=4000000 bytes=17609342976 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=5000000 bytes=17617391616 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=6000000 bytes=17623683072 interval_clauses=1000000
c 00h03m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=7000000 bytes=17632071680 interval_clauses=1000000
c 00h03m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=8000000 bytes=17640460288 interval_clauses=1000000
c 00h03m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=9000000 bytes=17649332224 interval_clauses=1000000
c 00h03m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=10000000 bytes=17675456512 interval_clauses=1000000
c 00h03m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=11000000 bytes=17723150336 interval_clauses=1000000
c 00h03m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=12000000 bytes=17773481984 interval_clauses=1000000
c 00h03m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=13000000 bytes=17824198656 interval_clauses=1000000
c 00h03m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=14000000 bytes=17871896576 interval_clauses=1000000
c 00h03m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=15000000 bytes=17916870656 interval_clauses=1000000
c 00h03m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=16000000 bytes=17970331648 interval_clauses=1000000
c 00h03m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=17000000 bytes=18019524608 interval_clauses=1000000
c 00h03m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=18000000 bytes=18069852160 interval_clauses=1000000
c 00h03m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=19000000 bytes=18114457600 interval_clauses=1000000
c 00h03m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=20000000 bytes=18164711424 interval_clauses=1000000
c 00h03m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=21000000 bytes=18210263040 interval_clauses=1000000
c 00h03m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=22000000 bytes=18262351872 interval_clauses=1000000
c 00h03m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=23000000 bytes=18309468160 interval_clauses=1000000
c 00h03m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=24000000 bytes=18361737216 interval_clauses=1000000
c 00h03m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=25000000 bytes=18452783104 interval_clauses=1000000
c 00h03m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=26000000 bytes=18547937280 interval_clauses=1000000
c 00h03m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=27000000 bytes=18649210880 interval_clauses=1000000
c 00h03m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=28000000 bytes=18734022656 interval_clauses=1000000
c 00h03m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=29000000 bytes=18811518976 interval_clauses=1000000
c 00h03m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=30000000 bytes=18906959872 interval_clauses=1000000
c 00h03m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=31000000 bytes=18987671552 interval_clauses=1000000
c 00h03m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=32000000 bytes=19125129216 interval_clauses=1000000
c 00h03m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=33000000 bytes=19216191488 interval_clauses=1000000
c 00h03m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=34000000 bytes=19299770368 interval_clauses=1000000
c 00h03m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=35000000 bytes=19402760192 interval_clauses=1000000
c 00h03m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=36000000 bytes=19485954048 interval_clauses=1000000
