c cmd: /host-parser-bin/kat_xcsp_f3be10ca /bench/competition/2022-2025/COP22to25/Fortress1-07_c25.xml.lzma --encoder portfolio --portfolio-strategy v3 --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-hard --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --order-ge-shorten-link-cost --direct-eq-ne-max-arity 2 --eq-ne-encoding direct --portfolio-log-scop-eq-ne-encoding ge-rewrite --cop-objective-phase objective-guided --cop-phase-saving
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-06-01 20:27:50 +0900
c 00h00m00s | solve:start
c 00h00m00s | stage:objective-cut timing=incremental-hard backend=cnf form=direct-expr
c 00h00m00s | input: constraints=2121
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=16 pruned=2531 changed_domains=2531 entailed_tables=1169
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=214052864 rss=204.14MiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=2121
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=213 total=2121 lowered=213 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=20 processed=425 total=2121 lowered=425 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=30 processed=637 total=2121 lowered=637 unsupported=0 ms=1
c 00h00m00s | stage:lower:progress percent=40 processed=849 total=2121 lowered=849 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=50 processed=1061 total=2121 lowered=1061 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=60 processed=1273 total=2121 lowered=1273 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=70 processed=1485 total=2121 lowered=1485 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=80 processed=1697 total=2121 lowered=1697 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=90 processed=1909 total=2121 lowered=1909 unsupported=0 ms=2
c 00h00m01s | stage:lower:progress percent=100 processed=2121 total=2121 lowered=2121 unsupported=0 ms=1459
c 00h00m01s | stage:lower:done ms=1461 lowered=2121 unsupported=0
c 00h00m01s | memory:rss checkpoint=after_lower bytes=214061056 rss=204.14MiB
c 00h00m01s | stage:post_lower:start
c 00h00m01s | stage:post_lower:done ms=320 rounds=3 tightened=3 removed_cls=0 removed_lits=0 unsat=false precise_hits=0 precise_rounds=1 pivot_recomputes=10583 pivot_exact_attempts=10583 pivot_general_attempts=10583 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=10582 pivot_general_tightened=1 setup_ms=274 loop_ms=3 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=40
c 00h00m01s | memory:rss checkpoint=after_post_lower bytes=339849216 rss=324.11MiB
c 00h00m01s | stage:lowered-shape int_vars=4235 bool_vars=0 linear_atoms=3 table_atoms=947 table_tuples=4220 table_scope=5682 alldiff_atoms=0 circuit_atoms=0 product_atoms=0 logical_clauses=950
c 00h00m01s | stage:root-lp:skip reason=disabled ms=0
c 00h00m01s | memory:rss checkpoint=before_preencode bytes=339849216 rss=324.11MiB
c 00h00m01s | stage:preencode(log-scop):start
c 00h00m01s | stage:preencode(log-scop):done ms=0 int_vars=4235
c 00h00m01s | memory:rss checkpoint=after_preencode bytes=339849216 rss=324.11MiB
c 00h00m01s | memory:rss checkpoint=before_encode bytes=339947520 rss=324.20MiB
c 00h00m01s | stage:encode(log-scop):start
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=9272 bytes=340357120 rss=324.59MiB progress_percent=10 processed=307 total=3067
c 00h00m01s | stage:encode(log-scop):progress percent=10 processed=307 total=3067 sat_clauses=9272 ms=9
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=16029 bytes=340357120 rss=324.59MiB progress_percent=20 processed=614 total=3067
c 00h00m01s | stage:encode(log-scop):progress percent=20 processed=614 total=3067 sat_clauses=16029 ms=16
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=24367 bytes=340357120 rss=324.59MiB progress_percent=30 processed=921 total=3067
c 00h00m01s | stage:encode(log-scop):progress percent=30 processed=921 total=3067 sat_clauses=24367 ms=24
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=40 processed=1227 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=40 processed=1227 total=3067 sat_clauses=20828423 ms=10135
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=50 processed=1534 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=50 processed=1534 total=3067 sat_clauses=20828423 ms=10135
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=60 processed=1841 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=60 processed=1841 total=3067 sat_clauses=20828423 ms=10135
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=70 processed=2147 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=70 processed=2147 total=3067 sat_clauses=20828423 ms=10135
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=80 processed=2454 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=80 processed=2454 total=3067 sat_clauses=20828423 ms=10135
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=90 processed=2761 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=90 processed=2761 total=3067 sat_clauses=20828423 ms=10136
c 00h00m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20828423 bytes=5779709952 rss=5.38GiB progress_percent=100 processed=3067 total=3067
c 00h00m11s | stage:encode(log-scop):progress percent=100 processed=3067 total=3067 sat_clauses=20828423 ms=10136
c 00h00m11s | stage:encode(log-scop):done ms=10146 sat_vars=10418006 sat_clauses=20828423 ext_ge_specs=0 relaxed_circuits=0 log_scop_pb_constraints=7 log_scop_pb_mixed=0 log_scop_pb_bdd2=7 log_scop_pb_bdd3=0 log_scop_pb_sorter=0 log_scop_pb_dadda=0 log_scop_bdd_raw=7 log_scop_bdd_binary=0 log_scop_bdd_multibase=0
c 00h00m12s | stage:objective-cut timing=incremental-hard backend=cnf form=direct-expr
c 00h00m13s | stage:sat:init solver=CaDiCaL vars=10418006 clauses=20828423
c 00h00m13s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m15s | stage:sat:solve:done ms=1939 result=Sat assumptions=0 phase_lits=0
c 00h00m15s | stage:decode:start
c 00h00m15s | stage:decode:done int_assignments=4235
c 00h00m15s | result:Sat
c 00h00m15s | objective:incumbent kind=initial value=7329606 rounds=1 improvements=0
o 7329606
c 00h00m17s | stage:objective-cut:add timing=incremental-hard backend=cnf form=direct-expr clauses_added=5101
s UNKNOWN
c reason: internal_error: cannot build log phase for out-of-domain value 1 in Range { lb: 0, ub: 0 }
d CSV /bench/competition/2022-2025/COP22to25/Fortress1-07_c25.xml.lzma,internal_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,internal_error,"cannot build log phase for out-of-domain value 1 in Range { lb: 0, ub: 0 }"
c run_end_local: 2026-06-01 20:28:11 +0900
