c cmd: /host-parser-bin/kat_xcsp_ee83b5a8 /bench/competition/2022-2025/COP22to25/NurseRostering-06_c22.xml.lzma --encoder portfolio --portfolio-strategy v3 --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-hard --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --order-ge-shorten-link-cost --direct-eq-ne-max-arity 2 --eq-ne-encoding direct --portfolio-log-scop-eq-ne-encoding ge-rewrite --cop-objective-phase objective-guided --cop-phase-saving
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-06-02 20:10:50 +0900
c 00h00m00s | solve:start
c 00h00m00s | stage:objective-cut timing=incremental-hard backend=cnf form=direct-expr
c 00h00m00s | input: constraints=2471
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=10 pruned=1568 changed_domains=570 entailed_tables=28
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=11948032 rss=11.39MiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=2471
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=248 total=2471 lowered=248 unsupported=0 ms=27
c 00h00m00s | stage:lower:progress percent=20 processed=495 total=2471 lowered=495 unsupported=0 ms=28
c 00h00m00s | stage:lower:progress percent=30 processed=742 total=2471 lowered=742 unsupported=0 ms=28
c 00h00m00s | stage:lower:progress percent=40 processed=989 total=2471 lowered=989 unsupported=0 ms=34
c 00h00m00s | stage:lower:progress percent=50 processed=1236 total=2471 lowered=1236 unsupported=0 ms=44
c 00h00m00s | stage:lower:progress percent=60 processed=1483 total=2471 lowered=1483 unsupported=0 ms=48
c 00h00m00s | stage:lower:progress percent=70 processed=1730 total=2471 lowered=1730 unsupported=0 ms=51
c 00h00m00s | stage:lower:progress percent=80 processed=1977 total=2471 lowered=1977 unsupported=0 ms=54
c 00h00m00s | stage:lower:progress percent=90 processed=2224 total=2471 lowered=2224 unsupported=0 ms=58
c 00h00m00s | stage:lower:progress percent=100 processed=2471 total=2471 lowered=2471 unsupported=0 ms=59
c 00h00m00s | stage:lower:done ms=62 lowered=2471 unsupported=0
c 00h00m00s | memory:rss checkpoint=after_lower bytes=13025280 rss=12.42MiB
c 00h00m00s | stage:post_lower:start
