c cmd: /host-parser-bin/kat_xcsp_1173b3f4_local_cop1000_extprop8196_s40 /bench/competition/2022-2025/COP22to25/Wordpress-12-30-500_c24.xml.lzma --encoder order-ge --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity all --order-ge-extprop --order-ge-extprop-min-domain-product 8196 --order-ge-extprop-shorten-strategy balanced-chunks --order-ge-extprop-shorten-max-arity 40 --progress
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=555
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=6 pruned=30467160 changed_domains=150 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=555
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=217 lowered=555 unsupported=0
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=13 rounds=0 tightened=2 removed_cls=0 removed_lits=60 unsat=false precise_hits=424 precise_rounds=2 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=6 loop_ms=6 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=287 int_vars=636
c 00h00m00s | stage:encode(order-ge):start
c 00h00m13s | stage:encode(order-ge):done ms=13195 sat_vars=30173508 sat_clauses=30324699 ext_ge_specs=12 relaxed_circuits=0
c 00h00m13s | stage:sat:init solver=CaDiCaL vars=30173508 clauses=30324699
c 00h00m13s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m20s | stage:sat:solve:done ms=6776 result=Sat assumptions=0 phase_lits=0
c 00h00m20s | stage:decode:start
c 00h00m20s | stage:decode:done int_assignments=366
c 00h00m20s | result:Sat
c 00h00m23s | objective:incumbent kind=initial value=41460 rounds=1 improvements=0
o 41460
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=556
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=6 pruned=30467160 changed_domains=150 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=556
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=211 lowered=556 unsupported=0
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=10 rounds=0 tightened=2 removed_cls=0 removed_lits=60 unsat=false precise_hits=424 precise_rounds=2 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=3 loop_ms=6 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=282 int_vars=636
c 00h00m00s | stage:encode(order-ge):start
c 00h00m11s | stage:encode(order-ge):done ms=11238 sat_vars=30173509 sat_clauses=30324700 ext_ge_specs=13 relaxed_circuits=0
c 00h00m11s | stage:sat:init solver=CaDiCaL vars=30173509 clauses=30324700
c 00h00m11s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m18s | stage:sat:solve:done ms=6623 result=Sat assumptions=0 phase_lits=0
c 00h00m18s | stage:decode:start
c 00h00m18s | stage:decode:done int_assignments=366
c 00h00m18s | result:Sat
c 00h00m45s | objective:incumbent kind=improvement value=41392 rounds=2 improvements=1
o 41392
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=557
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=6 pruned=30467160 changed_domains=150 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=557
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=210 lowered=557 unsupported=0
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=10 rounds=0 tightened=2 removed_cls=0 removed_lits=60 unsat=false precise_hits=424 precise_rounds=2 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=3 loop_ms=6 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=282 int_vars=636
c 00h00m00s | stage:encode(order-ge):start
c 00h00m11s | stage:encode(order-ge):done ms=11072 sat_vars=30173510 sat_clauses=30324701 ext_ge_specs=14 relaxed_circuits=0
c 00h00m11s | stage:sat:init solver=CaDiCaL vars=30173510 clauses=30324701
c 00h00m11s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m18s | stage:sat:solve:done ms=6667 result=Sat assumptions=0 phase_lits=0
c 00h00m18s | stage:decode:start
c 00h00m18s | stage:decode:done int_assignments=366
c 00h00m18s | result:Sat
c 00h01m07s | objective:incumbent kind=improvement value=41323 rounds=3 improvements=2
o 41323
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=558
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=6 pruned=30467160 changed_domains=150 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=558
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=210 lowered=558 unsupported=0
c 00h00m00s | stage:post_lower:start
