c cmd: /host-parser-bin/kat_xcsp_40f9aa91ad76_csp800_20260526 /bench/competition/2022-2025/CSP22to25/MisteryShopper-6-12-3-6-0_c24.xml.lzma --eq-ne-encoding direct --direct-eq-ne-max-arity 2 --table-encoding mdd-tl --progress --encoder order-ge --order-ge-shorten-link-cost
c version: kat-cli=0.1.0 git=40f9aa91ad76-clean
c run_start_local: 2026-05-26 22:12:50 +0900
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=991
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=85 pruned=1233 changed_domains=370 entailed_tables=5
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=10739712
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=991
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=100 total=991 lowered=100 unsupported=0 ms=2
c 00h00m00s | stage:lower:progress percent=20 processed=199 total=991 lowered=199 unsupported=0 ms=256
c 00h00m00s | stage:lower:progress percent=30 processed=298 total=991 lowered=298 unsupported=0 ms=257
c 00h00m00s | stage:lower:progress percent=40 processed=397 total=991 lowered=397 unsupported=0 ms=257
c 00h00m00s | stage:lower:progress percent=50 processed=496 total=991 lowered=496 unsupported=0 ms=258
c 00h00m00s | stage:lower:progress percent=60 processed=595 total=991 lowered=595 unsupported=0 ms=258
c 00h00m00s | stage:lower:progress percent=70 processed=694 total=991 lowered=694 unsupported=0 ms=259
c 00h00m00s | stage:lower:progress percent=80 processed=793 total=991 lowered=793 unsupported=0 ms=259
c 00h00m00s | stage:lower:progress percent=90 processed=892 total=991 lowered=892 unsupported=0 ms=260
c 00h00m00s | stage:lower:progress percent=100 processed=991 total=991 lowered=991 unsupported=0 ms=260
c 00h00m00s | stage:lower:done ms=277 lowered=991 unsupported=0
c 00h00m00s | memory:rss checkpoint=after_lower bytes=25206784
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=21 rounds=0 tightened=0 removed_cls=1071 removed_lits=17 unsat=false precise_hits=0 precise_rounds=0 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=13 loop_ms=6 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=1 sat_ms=0 precise_ms=0
c 00h00m00s | memory:rss checkpoint=after_post_lower bytes=36958208
c 00h00m00s | memory:rss checkpoint=before_preencode bytes=37228544
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=151 int_vars=1656
c 00h00m00s | memory:rss checkpoint=after_preencode bytes=49676288
c 00h00m00s | memory:rss checkpoint=before_encode bytes=49676288
c 00h00m00s | stage:encode(order-ge):start
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=434884 bytes=112103424 progress_percent=10 processed=5841 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=10 processed=5841 total=58406 sat_clauses=434884 ms=192
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=452407 bytes=113184768 progress_percent=20 processed=11682 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=20 processed=11682 total=58406 sat_clauses=452407 ms=196
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=469927 bytes=120213504 progress_percent=30 processed=17522 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=30 processed=17522 total=58406 sat_clauses=469927 ms=225
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=487441 bytes=120213504 progress_percent=40 processed=23363 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=40 processed=23363 total=58406 sat_clauses=487441 ms=229
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=504952 bytes=123457536 progress_percent=50 processed=29203 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=50 processed=29203 total=58406 sat_clauses=504952 ms=234
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=522475 bytes=123457536 progress_percent=60 processed=35044 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=60 processed=35044 total=58406 sat_clauses=522475 ms=237
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=539989 bytes=170663936 progress_percent=70 processed=40885 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=70 processed=40885 total=58406 sat_clauses=539989 ms=286
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=557500 bytes=170663936 progress_percent=80 processed=46725 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=80 processed=46725 total=58406 sat_clauses=557500 ms=290
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=575023 bytes=170663936 progress_percent=90 processed=52566 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=90 processed=52566 total=58406 sat_clauses=575023 ms=293
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=858164 bytes=206409728 progress_percent=100 processed=58406 total=58406
c 00h00m00s | stage:encode(order-ge):progress percent=100 processed=58406 total=58406 sat_clauses=858164 ms=457
c 00h00m01s | stage:encode(order-ge):done ms=461 sat_vars=349605 sat_clauses=858164 ext_ge_specs=0 relaxed_circuits=0
c 00h00m01s | stage:sat:init solver=CaDiCaL vars=349605 clauses=858164
c 00h00m01s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m01s | stage:sat:solve:done ms=472 result=Unsat assumptions=0 phase_lits=0
c 00h00m01s | result:Unsat
s UNSATISFIABLE
d OPTIMAL 0
d SOURCE_CONSTRAINTS 991
d NORMALIZED_CONSTRAINTS 991
d LOWERED_CONSTRAINTS 991
d UNSUPPORTED_CONSTRAINTS 0
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 0
d COP_CEGAR_ADDED_CLAUSES 0
d OBJECTIVE_CUT_EAGER_CLAUSES_ADDED 0
d OBJECTIVE_RELAXATION_CLAUSES_ADDED 0
d OBJECTIVE_ROUNDS 0
d OBJECTIVE_IMPROVEMENTS 0
d PROPAGATE_MS 85
d NORMALIZE_MS 0
d LOWER_MS 277
d POST_LOWER_MS 21
d PREENCODE_MS 151
d ENCODE_MS 461
d SAT_SOLVE_MS 472
d TOTAL_MS 1492
d SAT_VARS 349605
d SAT_CLAUSES_BASE 858164
d SAT_CLAUSES_FINAL 858164
d SAT_CLAUSES_CEGAR_DELTA 0
d SAT_CONFLICTS 576
d LINEAR_INT_EQ_ARITY_STATS {"1":{"count":57132,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"}}
d LINEAR_INT_NE_ARITY_STATS {"1":{"count":57132,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":680,"max_domain_product_excluding_one_var":"69","p95_domain_product_excluding_one_var":"69"}}
d LINEAR_INT_GE_ARITY_STATS {"2":{"count":765,"max_domain_product_excluding_one_var":"69","p95_domain_product_excluding_one_var":"69"}}
d LINEAR_BOOL_MIXED_ARITY_STATS {}
d ORDER_GE_EXTERNAL_GE_STATS {"count":0,"terms":0,"bound_mass":0,"surface":0,"max_arity":0,"max_bound_mass":0,"max_surface":0,"arity_hist":{},"bound_mass_hist":{},"average_bound_mass_hist":{},"max_term_bound_mass_hist":{}}
d ORDER_GE_EXTERNAL_GE_SHORTEN_STATS {"shortened_constraints":0,"original_terms":0,"original_bound_mass":0,"original_surface":0,"result_terms":0,"linked_chunks":0,"singleton_chunks":0,"estimated_link_ge_atoms":0}
d PROPAGATE_PRUNED_VALUES 1233
d PROPAGATE_CHANGED_DOMAINS 370
d PROPAGATE_ENTAILED_TABLES 5
d POST_LOWER_ROUNDS 0
d POST_LOWER_TIGHTENED_DOMAINS 0
d POST_LOWER_REMOVED_CLAUSES 1071
d POST_LOWER_REMOVED_LITS 17
d POST_LOWER_DETECTED_UNSAT 0
d PREENCODE_INT_VARS 1656
d ENCODE_EXTERNAL_GE_SPECS 0
d ENCODE_RELAXED_CIRCUITS 0
d MEMORY_RSS_BYTES 206409728
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 10739712
d MEMORY_RSS_AFTER_LOWER_BYTES 25206784
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 36958208
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 37228544
d MEMORY_RSS_AFTER_PREENCODE_BYTES 49676288
d MEMORY_RSS_BEFORE_ENCODE_BYTES 49676288
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 10
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 858164
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 206409728
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 206409728
d CSV /bench/competition/2022-2025/CSP22to25/MisteryShopper-6-12-3-6-0_c24.xml.lzma,unsat,991,991,991,0,349605,858164,1492,85,0,277,151,461,472,,,,,,,,,,,,,,,,
c run_end_local: 2026-05-26 22:12:51 +0900
