c cmd: /host-parser-bin/kat_xcsp_9b2d0159_dirty_determinism /bench/competition/2022-2025/COP22to25/Warehouse-50-100-02_c22.xml.lzma --encoder portfolio --portfolio-strategy v3 --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-soft --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --order-ge-shorten-link-cost --direct-eq-ne-max-arity 2 --eq-ne-encoding direct --portfolio-log-scop-eq-ne-encoding ge-rewrite --cop-objective-phase auto --cop-objective-search trisection --cop-objective-search-fallback-budget 180
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-06-18 19:36:49 +0900
c 00h00m00s | solve:start
c 00h00m00s | stage:objective-cut timing=incremental-soft backend=cnf form=direct-expr
c 00h00m00s | input: constraints=250
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=1 pruned=0 changed_domains=0 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=8605696 rss=8.21MiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=250
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=25 total=250 lowered=25 unsupported=0 ms=16
c 00h00m00s | stage:lower:progress percent=20 processed=50 total=250 lowered=50 unsupported=0 ms=32
c 00h00m00s | stage:lower:progress percent=30 processed=75 total=250 lowered=75 unsupported=0 ms=36
c 00h00m00s | stage:lower:progress percent=40 processed=100 total=250 lowered=100 unsupported=0 ms=41
c 00h00m00s | stage:lower:progress percent=50 processed=125 total=250 lowered=125 unsupported=0 ms=46
c 00h00m00s | stage:lower:progress percent=60 processed=150 total=250 lowered=150 unsupported=0 ms=50
c 00h00m00s | stage:lower:progress percent=70 processed=175 total=250 lowered=175 unsupported=0 ms=55
c 00h00m00s | stage:lower:progress percent=80 processed=200 total=250 lowered=200 unsupported=0 ms=59
c 00h00m00s | stage:lower:progress percent=90 processed=225 total=250 lowered=225 unsupported=0 ms=63
c 00h00m00s | stage:lower:progress percent=100 processed=250 total=250 lowered=250 unsupported=0 ms=69
c 00h00m00s | stage:lower:done ms=70 lowered=250 unsupported=0
c 00h00m00s | memory:rss checkpoint=after_lower bytes=11304960 rss=10.78MiB
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=3 rounds=0 tightened=0 removed_cls=0 removed_lits=0 unsat=false precise_hits=0 precise_rounds=0 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=1 loop_ms=1 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | memory:rss checkpoint=after_post_lower bytes=11304960 rss=10.78MiB
c 00h00m00s | stage:lowered-shape int_vars=250 bool_vars=5000 linear_atoms=14984 table_atoms=0 table_tuples=0 table_scope=0 alldiff_atoms=0 circuit_atoms=0 product_atoms=0 logical_clauses=20050
c 00h00m00s | stage:root-lp:skip reason=disabled ms=0
c 00h00m00s | memory:rss checkpoint=before_preencode bytes=11304960 rss=10.78MiB
c 00h00m00s | stage:preencode(log-scop):start
c 00h00m00s | stage:preencode(log-scop):done ms=0 int_vars=250
c 00h00m00s | memory:rss checkpoint=after_preencode bytes=11304960 rss=10.78MiB
c 00h00m00s | memory:rss checkpoint=before_encode bytes=11304960 rss=10.78MiB
c 00h00m00s | stage:encode(log-scop):start
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=193911 bytes=40738816 rss=38.85MiB progress_percent=10 processed=2020 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=10 processed=2020 total=20200 sat_clauses=193911 ms=64
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=235079 bytes=60801024 rss=57.98MiB progress_percent=20 processed=4040 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=20 processed=4040 total=20200 sat_clauses=235079 ms=94
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=270686 bytes=67559424 rss=64.43MiB progress_percent=30 processed=6060 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=30 processed=6060 total=20200 sat_clauses=270686 ms=114
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=313467 bytes=67829760 rss=64.69MiB progress_percent=40 processed=8080 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=40 processed=8080 total=20200 sat_clauses=313467 ms=120
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=362783 bytes=74788864 rss=71.32MiB progress_percent=50 processed=10100 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=50 processed=10100 total=20200 sat_clauses=362783 ms=141
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=378943 bytes=74788864 rss=71.32MiB progress_percent=60 processed=12120 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=60 processed=12120 total=20200 sat_clauses=378943 ms=143
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=395103 bytes=108167168 rss=103.16MiB progress_percent=70 processed=14140 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=70 processed=14140 total=20200 sat_clauses=395103 ms=178
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=451780 bytes=108167168 rss=103.16MiB progress_percent=80 processed=16160 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=80 processed=16160 total=20200 sat_clauses=451780 ms=190
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=541762 bytes=121954304 rss=116.30MiB progress_percent=90 processed=18180 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=90 processed=18180 total=20200 sat_clauses=541762 ms=241
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=624982 bytes=130449408 rss=124.41MiB progress_percent=100 processed=20200 total=20200
c 00h00m00s | stage:encode(log-scop):progress percent=100 processed=20200 total=20200 sat_clauses=624982 ms=276
c 00h00m00s | stage:encode(log-scop):done ms=316 sat_vars=331475 sat_clauses=624982 ext_ge_specs=0 relaxed_circuits=0 log_scop_pb_constraints=20345 log_scop_pb_mixed=0 log_scop_pb_bdd2=20345 log_scop_pb_bdd3=0 log_scop_pb_sorter=0 log_scop_pb_dadda=0 log_scop_bdd_raw=20345 log_scop_bdd_binary=0 log_scop_bdd_multibase=0
c 00h00m00s | stage:post-encode(log-scop):start sat_vars=331475 sat_clauses=624982 has_relaxations=false external_tables=0
c 00h00m00s | stage:post-encode(log-scop):after-finish-check ms=0
c 00h00m00s | stage:post-encode(log-scop):decode-layout-ready int_symbols=250 ms=1
c 00h00m00s | stage:post-encode(log-scop):cumulative-external-ready has_prop=false ms=1
c 00h00m00s | stage:post-encode(log-scop):log-scop-external-ready has_prop=false ms=1
c 00h00m00s | stage:post-encode(log-scop):external-prop-connected has_prop=false ms=1
c 00h00m00s | stage:post-encode(log-scop):done sat_vars=331475 sat_clauses=624982 ms=1
c 00h00m00s | stage:post-encode(log-scop):reusable-ready mode=SoftCnf sat_vars=331475
c 00h00m00s | stage:objective-external-ge-template(log-scop):start cut=DirectExpr wants_ext_ge=false
c 00h00m00s | stage:objective-external-ge-template(log-scop):done has_template=true ms=2
c 00h00m00s | stage:objective-mode(log-scop):resolved mode=SoftCnf wants_ext_ge=false has_ext_ge_template=true
c 00h00m00s | stage:objective-cut timing=incremental-soft backend=cnf form=direct-expr
c 00h00m00s | stage:objective-encoder(log-scop):ready mode=SoftCnf soft=true sat_vars=331475
c 00h00m00s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=3065 upper=103103 has_incumbent=false soft_active=true
c 00h00m00s | stage:sat:round-entry encoder=log-scop assumptions=0 phase_lits=0 sat_vars=331475 base_clauses=624982
c 00h00m00s | stage:sat:init solver=CaDiCaL vars=331475 clauses=624982
c 00h00m00s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m00s | stage:sat:solve:done ms=44 result=Sat assumptions=0 phase_lits=0
c 00h00m00s | stage:decode:start
c 00h00m00s | stage:decode:done int_assignments=250
c 00h00m00s | result:Sat
c 00h00m00s | stage:objective-cut-surface(log-scop):start timing=after-incumbent
c 00h00m00s | stage:objective-cut-surface(log-scop):done has_surface=true ms=2
c 00h00m00s | objective:incumbent kind=initial value=53690 rounds=1 improvements=0
o 53690
c 00h00m00s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=3065 upper=103103 has_incumbent=true soft_active=true
c objective-cut:rss-guard enabled=false
c 00h00m01s | stage:objective-cut:soft-install bound=36815 guard=1046138 clauses_added=1421278
c 00h00m01s | stage:objective-cut:soft-probe search=trisection [LB,UB] = [3065,53689] next 36815 source=install guard=1046138
c 00h00m01s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=620 sat_vars=1046138 base_clauses=2046260
c 00h00m01s | stage:sat:init solver=CaDiCaL vars=1046138 clauses=2046260
c 00h00m01s | stage:sat:solve:start assumptions=1 phase_lits=620
c 00h00m39s | stage:sat:solve:done ms=37923 result=Sat assumptions=1 phase_lits=620
c 00h00m39s | stage:decode:start
c 00h00m39s | stage:decode:done int_assignments=250
c 00h00m39s | result:Sat
c 00h00m39s | objective:incumbent kind=improvement value=28721 rounds=2 improvements=1
o 28721
