c cmd: /host-parser-bin/kat_xcsp_6b92cd56 /bench/competition/2022-2025/COP22to25/MultiAgentPathFinding-table-g32-p20-a20_c22.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress --cumulative-extprop-force --log-cumulative-bound-prop
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=26051
c 00h00m00s | stage:propagate:start
c 00h00m20s | stage:propagate:done ms=19998 pruned=714660 changed_domains=8560 entailed_tables=40
c 00h00m20s | memory:rss checkpoint=after_propagate bytes=6744006656
c 00h00m20s | stage:normalize:start
c 00h00m20s | stage:normalize:done ms=0 high_constraints=26051
c 00h00m20s | stage:lower:start
c 00h00m20s | stage:lower:progress percent=10 processed=2606 total=26051 lowered=2606 unsupported=0 ms=282
c 00h00m20s | stage:lower:progress percent=20 processed=5211 total=26051 lowered=5211 unsupported=0 ms=292
c 00h00m20s | stage:lower:progress percent=30 processed=7816 total=26051 lowered=7816 unsupported=0 ms=304
c 00h00m20s | stage:lower:progress percent=40 processed=10421 total=26051 lowered=10421 unsupported=0 ms=590
c 00h00m20s | stage:lower:progress percent=50 processed=13026 total=26051 lowered=13026 unsupported=0 ms=591
c 00h00m20s | stage:lower:progress percent=60 processed=15631 total=26051 lowered=15631 unsupported=0 ms=592
c 00h00m20s | stage:lower:progress percent=70 processed=18236 total=26051 lowered=18236 unsupported=0 ms=876
c 00h00m20s | stage:lower:progress percent=80 processed=20841 total=26051 lowered=20841 unsupported=0 ms=900
c 00h00m20s | stage:lower:progress percent=90 processed=23446 total=26051 lowered=23446 unsupported=0 ms=923
c 00h00m20s | stage:lower:progress percent=100 processed=26051 total=26051 lowered=26051 unsupported=0 ms=947
c 00h00m20s | stage:lower:done ms=955 lowered=26051 unsupported=0
c 00h00m20s | memory:rss checkpoint=after_lower bytes=6744444928
c 00h00m20s | stage:post_lower:start
c 00h00m20s | stage:post_lower:done ms=12 rounds=0 tightened=0 removed_cls=686 removed_lits=242 unsat=false precise_hits=0 precise_rounds=1 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=4 loop_ms=4 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=2 sat_ms=0 precise_ms=0
c 00h00m20s | memory:rss checkpoint=after_post_lower bytes=6744444928
c 00h00m20s | stage:lowered-shape int_vars=8581 bool_vars=8540 linear_atoms=25621 table_atoms=8500 table_tuples=25752463 table_scope=17000 alldiff_atoms=428 circuit_atoms=0 product_atoms=0 logical_clauses=50943
c 00h00m20s | stage:root-lp:skip reason=disabled ms=0
c 00h00m20s | memory:rss checkpoint=before_preencode bytes=6744547328
c 00h00m20s | stage:preencode(log-scop):start
c 00h00m21s | stage:preencode(log-scop):done ms=14 int_vars=8581
c 00h00m21s | memory:rss checkpoint=after_preencode bytes=6744547328
c 00h00m21s | memory:rss checkpoint=before_encode bytes=6744547328
c 00h00m21s | stage:encode(log-scop):start
c 00h02m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=372670493 bytes=44602777600 progress_percent=10 processed=5095 total=50943
c 00h02m22s | stage:encode(log-scop):progress percent=10 processed=5095 total=50943 sat_clauses=372670493 ms=121226
c 00h03m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=449179755 bytes=58732302336 progress_percent=20 processed=10189 total=50943
c 00h03m28s | stage:encode(log-scop):progress percent=20 processed=10189 total=50943 sat_clauses=449179755 ms=187124
bash: line 8: 3551667 Killed                  "$PARSER_BIN" "$INSTANCE_PATH" "$@"
