c cmd: /host-parser-bin/kat_xcsp_1173b3f4_local_cop1000_extprop8196_s40 /bench/competition/2022-2025/COP22to25/SameQueensKnights-b-70_c24.xml.lzma --encoder order-ge --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity all --order-ge-extprop --order-ge-extprop-min-domain-product 8196 --order-ge-extprop-shorten-strategy balanced-chunks --order-ge-extprop-shorten-max-arity 40 --progress
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=19602
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=45 pruned=0 changed_domains=0 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=19602
c 00h00m00s | stage:lower:start
c 00h00m33s | stage:lower:done ms=33079 lowered=19602 unsupported=0
c 00h00m33s | stage:post_lower:start
c 00h00m40s | stage:post_lower:done ms=7220 rounds=0 tightened=0 removed_cls=0 removed_lits=0 unsat=false precise_hits=7588 precise_rounds=1 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=6151 loop_ms=37 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=833
c 00h00m40s | stage:preencode(order-ge):start
c 00h01m29s | stage:preencode(order-ge):done ms=49015 int_vars=52014
c 00h01m29s | stage:encode(order-ge):start
c 00h01m36s | stage:encode(order-ge):done ms=6567 sat_vars=7500614 sat_clauses=11766774 ext_ge_specs=72524 relaxed_circuits=0
c 00h01m46s | stage:sat:init solver=CaDiCaL vars=7500614 clauses=11766774
c 00h01m46s | stage:sat:solve:start assumptions=0 phase_lits=0
s UNKNOWN
d SOLVE_ELAPSED_MS 1798058
d CURRENT_STAGE sat
d CURRENT_STAGE_ELAPSED_MS 1691917
d LAST_COMPLETED_STAGE encode(order-ge)
d STAGE_PROPAGATE_STATUS done
d STAGE_NORMALIZE_STATUS done
d STAGE_LOWER_STATUS done
d STAGE_POST_LOWER_STATUS done
d STAGE_PREENCODE_STATUS done
d STAGE_ENCODE_STATUS done
d STAGE_SAT_STATUS running
d STAGE_DECODE_STATUS pending
d STAGE_RELAXATION_STATUS pending
d STAGE_DUMP_CNF_STATUS pending
d SOURCE_CONSTRAINTS 19602
d NORMALIZED_CONSTRAINTS 19602
d LOWERED_CONSTRAINTS 19602
d UNSUPPORTED_CONSTRAINTS 0
d SAT_VARS 7500614
d SAT_CLAUSES_BASE 11766774
d SAT_CLAUSES_FINAL 11766774
d SAT_CLAUSES_CEGAR_DELTA 0
d EXTPROP_CONSTRAINTS 72524
d EXTPROP_OBSERVED_VARS 6919504
d EXTPROP_OBSERVED_LITS 6919504
d EXTPROP_OBSERVED_LIT_OCCURRENCES 27381204
d EXTPROP_CALLBACK_CALLS 92471369
d EXTPROP_CALLBACK_NS 1644051928353
d EXTPROP_NOTIFY_ASSIGNMENT_CALLS 26117201
d EXTPROP_NOTIFY_ASSIGNMENT_NS 62870925608
d EXTPROP_NOTIFY_ASSIGNMENT_LITS 45550224
d EXTPROP_NOTIFY_NEW_DECISION_LEVEL_CALLS 25267191
d EXTPROP_NOTIFY_NEW_DECISION_LEVEL_NS 6766972078
d EXTPROP_NOTIFY_BACKTRACK_CALLS 363
d EXTPROP_NOTIFY_BACKTRACK_NS 18133673471
d EXTPROP_CB_CHECK_FOUND_MODEL_CALLS 0
d EXTPROP_CB_CHECK_FOUND_MODEL_NS 0
d EXTPROP_CB_CHECK_FOUND_MODEL_REJECTS 0
d EXTPROP_CB_DECIDE_CALLS 0
d EXTPROP_CB_DECIDE_NS 0
d EXTPROP_CB_PROPAGATE_CALLS 15778690
d EXTPROP_CB_PROPAGATE_NS 1552625791572
d EXTPROP_PROPAGATED_LITS 15775099
