c cmd: /host-parser-bin/kat_xcsp_0d68ca9c_csp800_20260528 /bench/competition/2022-2025/CSP22to25/Fischer-10-11-fair_c23.xml.lzma --encoder portfolio --portfolio-strategy v2 --eq-ne-encoding direct --direct-eq-ne-max-arity 2 --table-encoding mdd-tl --progress --order-ge-shorten-link-cost --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --portfolio-log-scop-eq-ne-encoding ge-rewrite
c version: kat-cli=0.1.0 git=0d68ca9c5977-clean
c run_start_local: 2026-05-28 12:15:49 +0900
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=27307
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=210 pruned=304052101 changed_domains=24161 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=113344512 rss=108.09MiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=27307
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=2731 total=27307 lowered=2731 unsupported=0 ms=24
c 00h00m00s | stage:lower:progress percent=20 processed=5462 total=27307 lowered=5462 unsupported=0 ms=38
c 00h00m00s | stage:lower:progress percent=30 processed=8193 total=27307 lowered=8193 unsupported=0 ms=70
c 00h00m00s | stage:lower:progress percent=40 processed=10923 total=27307 lowered=10923 unsupported=0 ms=105
c 00h00m00s | stage:lower:progress percent=50 processed=13654 total=27307 lowered=13654 unsupported=0 ms=136
c 00h00m00s | stage:lower:progress percent=60 processed=16385 total=27307 lowered=16385 unsupported=0 ms=165
c 00h00m00s | stage:lower:progress percent=70 processed=19115 total=27307 lowered=19115 unsupported=0 ms=205
c 00h00m00s | stage:lower:progress percent=80 processed=21846 total=27307 lowered=21846 unsupported=0 ms=235
c 00h00m00s | stage:lower:progress percent=90 processed=24577 total=27307 lowered=24577 unsupported=0 ms=264
c 00h00m00s | stage:lower:progress percent=100 processed=27307 total=27307 lowered=27307 unsupported=0 ms=296
c 00h00m00s | stage:lower:done ms=323 lowered=27307 unsupported=0
c 00h00m00s | memory:rss checkpoint=after_lower bytes=113344512 rss=108.09MiB
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=63 rounds=643 tightened=653 removed_cls=27298 removed_lits=115 unsat=false precise_hits=8792 precise_rounds=1 pivot_recomputes=1420 pivot_exact_attempts=924 pivot_general_attempts=1346 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=1346 pivot_general_tightened=0 setup_ms=30 loop_ms=13 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=5 sat_ms=0 precise_ms=1
c 00h00m00s | memory:rss checkpoint=after_post_lower bytes=113344512 rss=108.09MiB
c 00h00m00s | memory:rss checkpoint=before_preencode bytes=113344512 rss=108.09MiB
c 00h00m00s | stage:preencode(log-scop):start
c 00h00m00s | stage:preencode(log-scop):done ms=14 int_vars=28831
c 00h00m00s | memory:rss checkpoint=after_preencode bytes=113344512 rss=108.09MiB
c 00h00m00s | memory:rss checkpoint=before_encode bytes=113344512 rss=108.09MiB
c 00h00m00s | stage:encode(log-scop):start
c 00h00m03s | stage:encode(log-scop):done ms=2602 sat_vars=2874676 sat_clauses=4877730 relaxed_circuits=0 log_scop_pb_constraints=90957 log_scop_pb_mixed=0 log_scop_pb_bdd2=90957 log_scop_pb_bdd3=0 log_scop_pb_sorter=0 log_scop_pb_dadda=0 log_scop_bdd_raw=90957 log_scop_bdd_binary=0 log_scop_bdd_multibase=0
c 00h00m03s | stage:sat:init solver=CaDiCaL vars=2874676 clauses=4877730
c 00h00m03s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h00m59s | stage:sat:solve:done ms=56222 result=Unsat assumptions=0 phase_lits=0
c 00h00m59s | result:Unsat
s UNSATISFIABLE
d OPTIMAL 0
d SOURCE_CONSTRAINTS 27307
d NORMALIZED_CONSTRAINTS 27307
d LOWERED_CONSTRAINTS 27307
d UNSUPPORTED_CONSTRAINTS 0
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 0
d COP_CEGAR_ADDED_CLAUSES 0
d OBJECTIVE_CUT_EAGER_CLAUSES_ADDED 0
d OBJECTIVE_RELAXATION_CLAUSES_ADDED 0
d OBJECTIVE_ROUNDS 0
d OBJECTIVE_IMPROVEMENTS 0
d PROPAGATE_MS 210
d NORMALIZE_MS 0
d LOWER_MS 323
d POST_LOWER_MS 63
d PREENCODE_MS 14
d ENCODE_MS 2602
d SAT_SOLVE_MS 56222
d TOTAL_MS 59517
d SAT_VARS 2874676
d SAT_CLAUSES_BASE 4877730
d SAT_CLAUSES_FINAL 4877730
d SAT_CLAUSES_CEGAR_DELTA 0
d SAT_CONFLICTS 147039
d PORTFOLIO_CHOICE log-scop
d PORTFOLIO_STRATEGY v2
d PORTFOLIO_REASON v2-large-shortened-domain-product
d PORTFOLIO_STRUCTURED_ATOMS 0
d PORTFOLIO_TABLE_ATOMS 0
d PORTFOLIO_ALLDIFF_ATOMS 0
d PORTFOLIO_CIRCUIT_ATOMS 0
d PORTFOLIO_MAX_LINEAR_DOMAIN_PRODUCT 40401
d LINEAR_INT_EQ_ARITY_STATS {"1":{"count":1686,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":48234,"max_domain_product_excluding_one_var":"20000","p95_domain_product_excluding_one_var":"10000"},"3":{"count":250,"max_domain_product_excluding_one_var":"40401","p95_domain_product_excluding_one_var":"40401"}}
d LINEAR_INT_NE_ARITY_STATS {"2":{"count":251,"max_domain_product_excluding_one_var":"401","p95_domain_product_excluding_one_var":"201"}}
d LINEAR_INT_GE_ARITY_STATS {"2":{"count":44482,"max_domain_product_excluding_one_var":"10001","p95_domain_product_excluding_one_var":"10000"}}
d LINEAR_BOOL_MIXED_ARITY_STATS {}
d PROPAGATE_PRUNED_VALUES 304052101
d PROPAGATE_CHANGED_DOMAINS 24161
d PROPAGATE_ENTAILED_TABLES 0
d POST_LOWER_ROUNDS 643
d POST_LOWER_TIGHTENED_DOMAINS 653
d POST_LOWER_REMOVED_CLAUSES 27298
d POST_LOWER_REMOVED_LITS 115
d POST_LOWER_DETECTED_UNSAT 0
d PREENCODE_INT_VARS 28831
d ENCODE_RELAXED_CIRCUITS 0
d LOG_SCOP_LINEAR_PB_CONSTRAINTS 90957
d LOG_SCOP_LINEAR_PB_MIXED_DISPATCH_CONSTRAINTS 0
d LOG_SCOP_LINEAR_PB_MIXED_ATTEMPT_BDD 0
d LOG_SCOP_LINEAR_PB_MIXED_ATTEMPT_SORTER 0
d LOG_SCOP_LINEAR_PB_MIXED_ATTEMPT_DADDA 0
d LOG_SCOP_LINEAR_PB_MIXED_REJECT_BDD_BUDGET 0
d LOG_SCOP_LINEAR_PB_MIXED_REJECT_SORTER_BUDGET 0
d LOG_SCOP_LINEAR_PB_MIXED_FALLBACK_BDD_TO_SORTER 0
d LOG_SCOP_LINEAR_PB_MIXED_FALLBACK_BDD_TO_DADDA 0
d LOG_SCOP_LINEAR_PB_MIXED_FALLBACK_SORTER_TO_BDD 0
d LOG_SCOP_LINEAR_PB_MIXED_FALLBACK_SORTER_TO_DADDA 0
d LOG_SCOP_LINEAR_PB_BACKEND_BDD2 90957
d LOG_SCOP_LINEAR_PB_BACKEND_BDD3 0
d LOG_SCOP_LINEAR_PB_BACKEND_SORTER 0
d LOG_SCOP_LINEAR_PB_BACKEND_DADDA 0
d LOG_SCOP_LINEAR_PB_BDD_DECOMPOSITION_RAW 90957
d LOG_SCOP_LINEAR_PB_BDD_DECOMPOSITION_BINARY 0
d LOG_SCOP_LINEAR_PB_BDD_DECOMPOSITION_MULTIBASE 0
d MEMORY_RSS_BYTES 934887424
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 113344512
d MEMORY_RSS_AFTER_LOWER_BYTES 113344512
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 113344512
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 113344512
d MEMORY_RSS_AFTER_PREENCODE_BYTES 113344512
d MEMORY_RSS_BEFORE_ENCODE_BYTES 113344512
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 4
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 4000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 934887424
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 934887424
d CSV /bench/competition/2022-2025/CSP22to25/Fischer-10-11-fair_c23.xml.lzma,unsat,27307,27307,27307,0,2874676,4877730,59517,210,0,323,14,2602,56222,,,,,,,,,,,,,,,,
c run_end_local: 2026-05-28 12:16:50 +0900
