c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/Pyramid-16-200000_c24.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress --no-root-lp-bound
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=122
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=0 pruned=1 changed_domains=1 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=2146304
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=122
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=11 lowered=122 unsupported=0
c 00h00m00s | memory:rss checkpoint=after_lower bytes=4644864
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=2 rounds=0 tightened=0 removed_cls=1 removed_lits=0 unsat=false precise_hits=0 precise_rounds=1 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=1 loop_ms=0 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | memory:rss checkpoint=after_post_lower bytes=5992448
c 00h00m00s | stage:lowered-shape int_vars=256 bool_vars=0 linear_atoms=9573 table_atoms=0 table_tuples=0 table_scope=0 alldiff_atoms=0 circuit_atoms=0 product_atoms=0 logical_clauses=9302
c 00h00m00s | stage:root-lp:skip reason=disabled_by_option ms=0
c 00h00m00s | memory:rss checkpoint=before_preencode bytes=5992448
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=13 int_vars=256
c 00h00m00s | memory:rss checkpoint=after_preencode bytes=8966144
c 00h00m00s | memory:guard limit_bytes=68719476736 rss_bytes=8966144 reserve_bytes=10737418240 available_bytes=57973092352 fallback=extprop
c 00h00m00s | memory:rss checkpoint=before_encode bytes=8966144
c 00h00m00s | stage:encode(order-ge):start
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=1000000 bytes=305270784 interval_clauses=1000000
c 00h00m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=2000000 bytes=593182720 interval_clauses=1000000
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=3000000 bytes=1062010880 interval_clauses=1000000
c 00h00m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=4000000 bytes=1187880960 interval_clauses=1000000
c 00h00m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=5000000 bytes=1934200832 interval_clauses=1000000
