
ACE v2.6 

  instance
    name:AztecDiamondSym-03_c24
    args:/work/19327795_68/AztecDiamondSym-03_c24.xml -rr=true -rlog=false -npc=true

 ...Parsing /work/19327795_68/AztecDiamondSym-03_c24.xml

 ...Loading variables

 ...Loading constraints

  domains
    types:1  values:288  sizes:[12:24]
  variables
    count:24  omitted:12  arrays:[x:24]  degrees:[4:4,6:15,8:5]
  constraints
    count:27  specific:27  backtrackable:1  groups:2  arities:[3:12,5:12,13:2,24:1]
    objective:[SumWeightedGE,SumWeightedLE]
    non_unary:[Cardinality:1,STR0a-Table*:12,STR0b-Table*:12]
    tables:[24:12,48:12]  tuples:864
    extStructures:(2,shared:22)
    wck:0.26  cpu:0.668  mem:167M772
  objective
    way:min  type:SumWeightedLE  arity:13  bounds:0..286

 ...Building solver

  solver
    decoder:Decoder1
    wck:0.29  cpu:0.687  mem:167M772

  preprocessing
    entailed:2  values:288  unsat:false
    wck:0.001  cpu:0.689  mem:167M772

  search
o 103   0.30  ham=0 (0 0 0)  opth=0
o 102   0.30  ham=4 (4 0 0)  opth=2
o 101   0.30  ham=6 (6 0 0)  opth=2
o 99   0.30  ham=4 (4 0 0)  opth=1
o 97   0.30  ham=4 (4 0 0)  opth=3
o 96   0.30  ham=4 (4 0 0)  opth=2
o 95   0.31  ham=8 (8 0 0)  opth=2
o 93   0.31  ham=4 (4 0 0)  opth=1
o 91   0.31  ham=8 (8 0 0)  opth=3
o 90   0.31  ham=4 (4 0 0)  opth=2
o 89   0.32  ham=8 (8 0 0)  opth=2
    run1  dpts:12..18  robin:PickOnDom-First  effs:412  asgs:(102,noefs=18,fails=48)  fails:48  wrgs:67  wck:0.03  ngds:6  sols:11  bound:89
    run2  dpts:2..6  robin:WdegOnDom-Last  effs:705  asgs:(67,noefs=1,fails=50)  fails:98  wrgs:128  wck:0.04  ngds:30  sols:11  bound:89
o 87   0.33  ham=22 (22 0 0)  opth=13
    run3  dpts:6..14  robin:FrbaOnDom-Rand  effs:1,121  asgs:(84,noefs=6,fails=52)  fails:150  wrgs:197  wck:0.04  ngds:37  sols:12  bound:87
o 85   0.34  ham=22 (22 0 0)  opth=13
o 84   0.34  ham=6 (6 0 0)  opth=1
    run4  dpts:8..16  robin:Wdeg-First  effs:1,546  asgs:(98,noefs=30,fails=50)  fails:200  wrgs:280  wck:0.05  ngds:42  sols:14  bound:84
    run5  dpts:1..12  robin:PickOnDom-Last  effs:1,803  asgs:(73,noefs=4,fails=50)  fails:250  wrgs:339  wck:0.06  ngds:61  sols:14  bound:84
    run6  dpts:5..9  robin:WdegOnDom-Rand  effs:2,110  asgs:(75,noefs=3,fails=52)  fails:302  wrgs:407  wck:0.06  ngds:64  sols:14  bound:84
    run7  dpts:1..10  robin:FrbaOnDom-First  effs:2,354  asgs:(71,noefs=7,fails=55)  fails:357  wrgs:470  wck:0.07  ngds:82  sols:14  bound:84
    run8  dpts:3..7  robin:Wdeg-Last  effs:2,771  asgs:(84,noefs=1,fails=57)  fails:414  wrgs:546  wck:0.07  ngds:90  sols:14  bound:84
    run9  dpts:5..9  robin:PickOnDom-Rand  effs:3,108  asgs:(82,noefs=6,fails=60)  fails:474  wrgs:619  wck:0.08  ngds:96  sols:14  bound:84
    run10  dpts:1..10  robin:WdegOnDom-First  effs:3,575  asgs:(93,noefs=12,fails=63)  fails:537  wrgs:704  wck:0.09  ngds:109  sols:14  bound:84
    run11  dpts:2..6  robin:FrbaOnDom-Last  effs:3,937  asgs:(106,noefs=1,fails=67)  fails:604  wrgs:799  wck:0.09  ngds:136  sols:14  bound:84
    run12  dpts:2..9  robin:Wdeg-Rand  effs:4,342  asgs:(93,noefs=4,fails=70)  fails:674  wrgs:883  wck:0.10  ngds:149  sols:14  bound:84
    run13  dpts:4..10  robin:PickOnDom-First  effs:4,811  asgs:(120,noefs=29,fails=73)  fails:747  wrgs:996  wck:0.11  ngds:160  sols:14  bound:84
 ...Starting SOS
o 81   0.40  ham=4 (4 0 0)  opth=3
o 79   0.41  ham=4 (4 0 0)  opth=4
o 75   0.41  ham=6 (6 0 0)  opth=5
    run14  dpts:8..14  robin:WdegOnDom-Last  effs:5,689  asgs:(147,noefs=8,fails=77)  fails:824  wrgs:1,117  wck:0.12  ngds:167  sols:17  bound:75
o 72   0.41  ham=4 (4 0 0)  opth=2
o 70   0.42  ham=4 (4 0 0)  opth=3
    run15  dpts:8..14  robin:FrbaOnDom-Rand  effs:6,251  asgs:(95,noefs=5,fails=50)  fails:874  wrgs:1,194  wck:0.13  ngds:175  sols:19  bound:70
    run16  dpts:6..11  robin:Wdeg-First  effs:6,707  asgs:(100,noefs=12,fails=50)  fails:924  wrgs:1,284  wck:0.14  ngds:180  sols:19  bound:70
    run17  dpts:8..14  robin:PickOnDom-Last  effs:7,042  asgs:(81,noefs=8,fails=52)  fails:976  wrgs:1,351  wck:0.14  ngds:193  sols:19  bound:70
    run18  dpts:6..9  robin:WdegOnDom-Rand  effs:7,545  asgs:(95,noefs=3,fails=55)  fails:1,031  wrgs:1,434  wck:0.15  ngds:201  sols:19  bound:70
    run19  dpts:4..11  robin:FrbaOnDom-First  effs:8,233  asgs:(114,noefs=11,fails=57)  fails:1,088  wrgs:1,539  wck:0.16  ngds:203  sols:19  bound:70
    run20  dpts:7..11  robin:Wdeg-Last  effs:8,693  asgs:(89,noefs=5,fails=60)  fails:1,148  wrgs:1,619  wck:0.16  ngds:205  sols:19  bound:70
    run21  dpts:7..12  robin:PickOnDom-Rand  effs:9,130  asgs:(87,noefs=10,fails=63)  fails:1,211  wrgs:1,697  wck:0.17  ngds:211  sols:19  bound:70
    run22  dpts:6..12  robin:WdegOnDom-First  effs:10,120  asgs:(119,noefs=9,fails=67)  fails:1,278  wrgs:1,804  wck:0.18  ngds:217  sols:19  bound:70
    run23  dpts:5..9  robin:FrbaOnDom-Last  effs:10,710  asgs:(110,noefs=5,fails=70)  fails:1,348  wrgs:1,902  wck:0.19  ngds:222  sols:19  bound:70
    run24  dpts:6..11  robin:Wdeg-Rand  effs:11,269  asgs:(122,noefs=11,fails=73)  fails:1,421  wrgs:2,011  wck:0.20  ngds:231  sols:19  bound:70
    run25  dpts:6..11  robin:PickOnDom-First  effs:11,740  asgs:(113,noefs=16,fails=77)  fails:1,498  wrgs:2,115  wck:0.21  ngds:235  sols:19  bound:70
    run26  dpts:7..12  robin:WdegOnDom-Last  effs:12,362  asgs:(118,noefs=7,fails=81)  fails:1,579  wrgs:2,219  wck:0.21  ngds:239  sols:19  bound:70
    run27  dpts:4..10  robin:FrbaOnDom-Rand  effs:12,889  asgs:(119,noefs=5,fails=85)  fails:1,664  wrgs:2,329  wck:0.22  ngds:241  sols:19  bound:70
o 69   0.52  ham=4 (4 0 0)  opth=4
    run28  dpts:4..15  robin:Wdeg-First  effs:13,840  asgs:(177,noefs=22,fails=89)  fails:1,753  wrgs:2,491  wck:0.24  ngds:244  sols:20  bound:69
    run29  dpts:6..9  robin:PickOnDom-Last  effs:14,116  asgs:(66,noefs=3,fails=50)  fails:1,803  wrgs:2,549  wck:0.24  ngds:258  sols:20  bound:69
    run30  dpts:7..12  robin:WdegOnDom-Rand  effs:14,543  asgs:(87,noefs=8,fails=52)  fails:1,855  wrgs:2,623  wck:0.25  ngds:262  sols:20  bound:69
    run31  dpts:4..9  robin:FrbaOnDom-First  effs:15,108  asgs:(102,noefs=15,fails=55)  fails:1,910  wrgs:2,719  wck:0.26  ngds:268  sols:20  bound:69
    run32  dpts:6..12  robin:Wdeg-Last  effs:15,454  asgs:(85,noefs=4,fails=57)  fails:1,967  wrgs:2,794  wck:0.26  ngds:275  sols:20  bound:69
    run33  dpts:5..9  robin:PickOnDom-Rand  effs:15,810  asgs:(97,noefs=7,fails=60)  fails:2,027  wrgs:2,875  wck:0.27  ngds:289  sols:20  bound:69
    run34  dpts:7..11  robin:WdegOnDom-First  effs:16,396  asgs:(99,noefs=18,fails=63)  fails:2,090  wrgs:2,965  wck:0.27  ngds:297  sols:20  bound:69
    run35  dpts:5..9  robin:FrbaOnDom-Last  effs:16,793  asgs:(101,noefs=4,fails=67)  fails:2,157  wrgs:3,057  wck:0.28  ngds:310  sols:20  bound:69
    run36  dpts:6..10  robin:Wdeg-Rand  effs:17,252  asgs:(113,noefs=12,fails=70)  fails:2,227  wrgs:3,158  wck:0.28  ngds:323  sols:20  bound:69
    run37  dpts:5..9  robin:PickOnDom-First  effs:17,693  asgs:(114,noefs=18,fails=73)  fails:2,300  wrgs:3,262  wck:0.29  ngds:333  sols:20  bound:69
    run38  dpts:7..11  robin:WdegOnDom-Last  effs:18,326  asgs:(110,noefs=5,fails=77)  fails:2,377  wrgs:3,357  wck:0.29  ngds:340  sols:20  bound:69
    run39  dpts:6..10  robin:FrbaOnDom-Rand  effs:18,840  asgs:(116,noefs=5,fails=81)  fails:2,458  wrgs:3,464  wck:0.30  ngds:353  sols:20  bound:69
    run40  dpts:4..10  robin:Wdeg-First  effs:19,633  asgs:(162,noefs=30,fails=85)  fails:2,543  wrgs:3,615  wck:0.30  ngds:355  sols:20  bound:69
    run41  dpts:5..10  robin:PickOnDom-Last  effs:20,042  asgs:(118,noefs=3,fails=89)  fails:2,632  wrgs:3,717  wck:0.31  ngds:360  sols:20  bound:69
    run42  dpts:5..10  robin:WdegOnDom-Rand  effs:20,572  asgs:(132,noefs=9,fails=94)  fails:2,726  wrgs:3,838  wck:0.31  ngds:367  sols:20  bound:69
    run43  dpts:5..11  robin:FrbaOnDom-First  effs:21,208  asgs:(170,noefs=49,fails=98)  fails:2,824  wrgs:3,998  wck:0.32  ngds:375  sols:20  bound:69
    run44  dpts:6..11  robin:Wdeg-Last  effs:21,853  asgs:(155,noefs=3,fails=103)  fails:2,927  wrgs:4,138  wck:0.32  ngds:381  sols:20  bound:69
