c cmd: /host-parser-bin/kat_xcsp_f3be10ca /bench/competition/2022-2025/COP22to25/FlexibleJobshopScen-dh-5-16-200_c25.xml.lzma --encoder portfolio --portfolio-strategy v3 --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-hard --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --order-ge-shorten-link-cost --direct-eq-ne-max-arity 2 --eq-ne-encoding direct --portfolio-log-scop-eq-ne-encoding ge-rewrite --cop-objective-phase objective-guided --cop-phase-saving
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-06-01 20:15:57 +0900
c 00h00m00s | solve:start
c 00h00m00s | stage:objective-cut timing=incremental-hard backend=cnf form=direct-expr
c 00h00m00s | input: constraints=15234
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=17 pruned=0 changed_domains=0 entailed_tables=0
c 00h00m00s | memory:rss checkpoint=after_propagate bytes=34926522368 rss=32.53GiB
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=15234
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:progress percent=10 processed=1524 total=15234 lowered=1524 unsupported=0 ms=8
c 00h00m00s | stage:lower:progress percent=20 processed=3047 total=15234 lowered=3047 unsupported=0 ms=14
c 00h00m00s | stage:lower:progress percent=30 processed=4571 total=15234 lowered=4571 unsupported=0 ms=19
c 00h00m00s | stage:lower:progress percent=40 processed=6094 total=15234 lowered=6094 unsupported=0 ms=24
c 00h00m00s | stage:lower:progress percent=50 processed=7617 total=15234 lowered=7617 unsupported=0 ms=30
c 00h00m00s | stage:lower:progress percent=60 processed=9141 total=15234 lowered=9141 unsupported=0 ms=35
c 00h00m00s | stage:lower:progress percent=70 processed=10664 total=15234 lowered=10664 unsupported=0 ms=40
c 00h00m00s | stage:lower:progress percent=80 processed=12188 total=15234 lowered=12188 unsupported=0 ms=45
s UNKNOWN
d SOLVE_ELAPSED_MS 27561
d CURRENT_STAGE lower
d CURRENT_STAGE_ELAPSED_MS 27541
d LAST_COMPLETED_STAGE normalize
d STAGE_PROPAGATE_STATUS done
d STAGE_NORMALIZE_STATUS done
d STAGE_LOWER_STATUS running
d STAGE_POST_LOWER_STATUS pending
d STAGE_PREENCODE_STATUS pending
d STAGE_ENCODE_STATUS pending
d STAGE_SAT_STATUS pending
d STAGE_DECODE_STATUS pending
d STAGE_RELAXATION_STATUS pending
d STAGE_DUMP_CNF_STATUS pending
d SOURCE_CONSTRAINTS 15234
d NORMALIZED_CONSTRAINTS 15234
d MEMORY_RSS_BYTES 34926522368
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 34926522368
d OBJECTIVE_CUT_TIMING incremental-hard
d OBJECTIVE_CUT_BACKEND cnf
d OBJECTIVE_CUT_FORM direct-expr
d PROPAGATE_PRUNED_VALUES 0
d PROPAGATE_CHANGED_DOMAINS 0
d PROPAGATE_ENTAILED_TABLES 0
d MEMORY_RSS_BYTES 34926522368
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 34926522368
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 0
d COP_CEGAR_ADDED_CLAUSES 0
d CSV /bench/competition/2022-2025/COP22to25/FlexibleJobshopScen-dh-5-16-200_c25.xml.lzma,unknown,15234,15234,,,,,27561,,,,,,,,,,,,,,,,,,,,,timeout_signal,terminated_by_signal
signal=15; emitted fallback csv row
c run_end_local: 2026-06-01 20:45:57 +0900
