c cmd: /host-parser-bin/kat_xcsp_261d4b72_direct_order_extprop8196_s40_extobj_norootlp_nomaxarity_20260516 /bench/competition/2022-2025/COP22to25/TSPTW1-n020w080-1_c23.xml.lzma --encoder order-ge --cop-pipeline guarded-basic --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-extprop --order-ge-extprop-min-domain-product 8196 --order-ge-extprop-shorten-strategy balanced-chunks --order-ge-extprop-shorten-max-arity 40 --cop-objective-ext-ge --cop-objective-ext-ge-eager --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=147
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=3 pruned=8437 changed_domains=45 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=147
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=52 lowered=147 unsupported=0
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=2 rounds=1 tightened=1 removed_cls=1845 removed_lits=40 unsat=false precise_hits=4 precise_rounds=1 pivot_recomputes=2 pivot_exact_attempts=2 pivot_general_attempts=1 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=1 pivot_general_tightened=0 setup_ms=0 loop_ms=1 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | stage:lowered-shape int_vars=126 bool_vars=0 linear_atoms=3716 table_atoms=0 table_tuples=0 table_scope=0 alldiff_atoms=1 circuit_atoms=0 product_atoms=0 logical_clauses=9621
c 00h00m00s | stage:root-lp:skip reason=disabled_by_option ms=0
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=5 int_vars=126
c 00h00m00s | stage:encode(order-ge):start
c 00h00m00s | stage:encode(order-ge):done ms=847 sat_vars=52226 sat_clauses=2511875 ext_ge_specs=0 relaxed_circuits=0
c 00h00m00s | stage:sat:init solver=CaDiCaL vars=52226 clauses=2511875
c 00h00m00s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=- cop_cegar_rounds=1 assumptions=0 phase_lits=0
c 00h00m10s | stage:sat:solve:done round=1 ms=9809 result=Sat assumptions=0 phase_lits=0
c 00h00m10s | stage:decode:start round=1 requested_int_ids=126
c 00h00m10s | stage:decode:final:start round=1 requested_int_ids=126
c 00h00m10s | stage:decode:done round=1 int_assignments=126
c 00h00m10s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=0 cumulative_cegar_added_clauses=0 cop_cegar_failures=0 cop_cegar_rounds=1 cop_cegar_added_clauses=0
c 00h00m10s | result:Sat
c 00h00m10s | objective:incumbent kind=initial value=397 rounds=1 improvements=0
o 397
c 00h00m10s | stage:sat:init solver=CaDiCaL vars=52226 clauses=2511875
c 00h00m10s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=- cop_cegar_rounds=2 assumptions=0 phase_lits=29034
c 00h00m18s | stage:sat:solve:done round=1 ms=7539 result=Sat assumptions=0 phase_lits=29034
c 00h00m18s | stage:decode:start round=1 requested_int_ids=126
c 00h00m18s | stage:decode:final:start round=1 requested_int_ids=126
c 00h00m18s | stage:decode:done round=1 int_assignments=126
c 00h00m18s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=0 cumulative_cegar_added_clauses=0 cop_cegar_failures=0 cop_cegar_rounds=2 cop_cegar_added_clauses=0
c 00h00m18s | result:Sat
c 00h00m18s | objective:incumbent kind=improvement value=394 rounds=2 improvements=1
o 394
c 00h00m18s | stage:sat:init solver=CaDiCaL vars=52226 clauses=2511875
c 00h00m18s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=- cop_cegar_rounds=3 assumptions=0 phase_lits=29034
c 00h00m21s | stage:sat:solve:done round=1 ms=3373 result=Sat assumptions=0 phase_lits=29034
c 00h00m21s | stage:decode:start round=1 requested_int_ids=126
c 00h00m21s | stage:decode:final:start round=1 requested_int_ids=126
c 00h00m21s | stage:decode:done round=1 int_assignments=126
c 00h00m21s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=0 cumulative_cegar_added_clauses=0 cop_cegar_failures=0 cop_cegar_rounds=3 cop_cegar_added_clauses=0
c 00h00m21s | result:Sat
c 00h00m21s | objective:incumbent kind=improvement value=363 rounds=3 improvements=2
o 363
c 00h00m21s | stage:sat:init solver=CaDiCaL vars=52226 clauses=2511875
c 00h00m21s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=- cop_cegar_rounds=4 assumptions=0 phase_lits=29034
c 00h00m21s | stage:sat:solve:done round=1 ms=220 result=Sat assumptions=0 phase_lits=29034
c 00h00m21s | stage:decode:start round=1 requested_int_ids=126
c 00h00m21s | stage:decode:final:start round=1 requested_int_ids=126
c 00h00m21s | stage:decode:done round=1 int_assignments=126
c 00h00m21s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=0 cumulative_cegar_added_clauses=0 cop_cegar_failures=0 cop_cegar_rounds=4 cop_cegar_added_clauses=0
c 00h00m21s | result:Sat
c 00h00m21s | objective:incumbent kind=improvement value=350 rounds=4 improvements=3
o 350
c 00h00m21s | stage:sat:init solver=CaDiCaL vars=52226 clauses=2511875
c 00h00m21s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=- cop_cegar_rounds=5 assumptions=0 phase_lits=29034
c 00h00m21s | stage:sat:solve:done round=1 ms=101 result=Unsat assumptions=0 phase_lits=29034
c 00h00m21s | result:Unsat
s OPTIMUM FOUND
o 350
v <instantiation>
v   <list> x[0] x[1] x[2] x[3] x[4] x[5] x[6] x[7] x[8] x[9] x[10] x[11] x[12] x[13] x[14] x[15] x[16] x[17] x[18] x[19] x[20] x[21] a[0] a[1] a[2] a[3] a[4] a[5] a[6] a[7] a[8] a[9] a[10] a[11] a[12] a[13] a[14] a[15] a[16] a[17] a[18] a[19] a[20] aux_gb[0] aux_gb[1] aux_gb[2] aux_gb[3] aux_gb[4] aux_gb[5] aux_gb[6] aux_gb[7] aux_gb[8] aux_gb[9] aux_gb[10] aux_gb[11] aux_gb[12] aux_gb[13] aux_gb[14] aux_gb[15] aux_gb[16] aux_gb[17] aux_gb[18] aux_gb[19] aux_gb[20] aux_gb[21] aux_gb[22] aux_gb[23] aux_gb[24] aux_gb[25] aux_gb[26] aux_gb[27] aux_gb[28] aux_gb[29] aux_gb[30] aux_gb[31] aux_gb[32] aux_gb[33] aux_gb[34] aux_gb[35] aux_gb[36] aux_gb[37] aux_gb[38] aux_gb[39] aux_gb[40] aux_gb[41] aux_gb[42] aux_gb[43] aux_gb[44] aux_gb[45] aux_gb[46] aux_gb[47] aux_gb[48] aux_gb[49] aux_gb[50] aux_gb[51] aux_gb[52] aux_gb[53] aux_gb[54] aux_gb[55] aux_gb[56] aux_gb[57] aux_gb[58] aux_gb[59] aux_gb[60] aux_gb[61] aux_gb[62] aux_gb[63] aux_gb[64] aux_gb[65] aux_gb[66] aux_gb[67] aux_gb[68] aux_gb[69] aux_gb[70] aux_gb[71] aux_gb[72] aux_gb[73] aux_gb[74] aux_gb[75] aux_gb[76] aux_gb[77] aux_gb[78] aux_gb[79] aux_gb[80] aux_gb[81] aux_gb[82] </list>
v   <values> 0 3 13 19 5 11 1 14 18 12 15 17 10 7 16 4 8 6 2 20 9 0 0 82 335 2 248 69 269 208 250 399 184 76 128 17 94 155 223 166 123 27 370 0 2 17 27 69 76 82 94 123 128 155 166 184 208 223 248 250 269 335 370 399 441 66 75 67 118 115 89 162 129 128 163 173 218 224 307 298 250 271 348 373 417 2 2 15 17 10 27 34 61 7 76 4 80 12 94 17 111 5 128 15 143 11 166 18 184 24 208 13 221 25 248 2 250 8 258 41 310 35 370 28 398 24 </values>
v </instantiation>
d OBJECTIVE_VALUE 350
d OPTIMAL 1
d SOURCE_CONSTRAINTS 147
d NORMALIZED_CONSTRAINTS 147
d LOWERED_CONSTRAINTS 147
d UNSUPPORTED_CONSTRAINTS 0
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 5
d COP_CEGAR_ADDED_CLAUSES 0
d OBJECTIVE_ROUNDS 5
d OBJECTIVE_IMPROVEMENTS 3
d OBJECTIVE_OPTIMALITY_PROOF strict_cut_unsat
d PROPAGATE_MS 3
d NORMALIZE_MS 0
d LOWER_MS 52
d POST_LOWER_MS 2
d PREENCODE_MS 5
d ENCODE_MS 847
d SAT_SOLVE_MS 21042
d TOTAL_MS 21969
d SAT_VARS 52226
d SAT_CLAUSES_BASE 2511875
d SAT_CLAUSES_FINAL 2511875
d SAT_CLAUSES_CEGAR_DELTA 0
d SAT_CONFLICTS 20829
d EXTPROP_CONSTRAINTS 1
d EXTPROP_OBSERVED_VARS 1155
d EXTPROP_OBSERVED_LITS 1155
d EXTPROP_OBSERVED_LIT_OCCURRENCES 1155
d EXTPROP_CALLBACK_CALLS 321065
d EXTPROP_CALLBACK_NS 472802450
d EXTPROP_NOTIFY_ASSIGNMENT_CALLS 14946
d EXTPROP_NOTIFY_ASSIGNMENT_NS 147414901
d EXTPROP_NOTIFY_ASSIGNMENT_LITS 604165
d EXTPROP_NOTIFY_NEW_DECISION_LEVEL_CALLS 93497
d EXTPROP_NOTIFY_NEW_DECISION_LEVEL_NS 27873477
d EXTPROP_NOTIFY_BACKTRACK_CALLS 24201
d EXTPROP_NOTIFY_BACKTRACK_NS 77949485
d EXTPROP_CB_CHECK_FOUND_MODEL_CALLS 6
d EXTPROP_CB_CHECK_FOUND_MODEL_NS 980094
d EXTPROP_CB_CHECK_FOUND_MODEL_REJECTS 2
d EXTPROP_CB_DECIDE_CALLS 0
d EXTPROP_CB_DECIDE_NS 0
d EXTPROP_CB_PROPAGATE_CALLS 93038
d EXTPROP_CB_PROPAGATE_NS 203519604
d EXTPROP_PROPAGATED_LITS 65
d EXTPROP_CB_ADD_REASON_CLAUSE_LIT_CALLS 237
d EXTPROP_CB_ADD_REASON_CLAUSE_LIT_NS 44230
d EXTPROP_REASON_CLAUSES 344
d EXTPROP_REASON_CLAUSE_LITS 6127
d EXTPROP_REASON_CLAUSE_MAX_LEN 21
d EXTPROP_CB_HAS_EXTERNAL_CLAUSE_CALLS 95018
d EXTPROP_CB_HAS_EXTERNAL_CLAUSE_NS 15001887
d EXTPROP_CB_ADD_EXTERNAL_CLAUSE_LIT_CALLS 122
d EXTPROP_CB_ADD_EXTERNAL_CLAUSE_LIT_NS 18772
d EXTPROP_EXTERNAL_CLAUSES 4
d EXTPROP_EXTERNAL_CLAUSE_LITS 118
d EXTPROP_EXTERNAL_CLAUSE_MAX_LEN 42
d EXTPROP_STRONG_REASON_ATTEMPTS 2
d EXTPROP_STRONG_REASON_NS 55859
d EXTPROP_STRONG_REASON_LIFTS 0
d EXTPROP_STRONG_REASON_DROPPED_TERMS 6
d LINEAR_INT_EQ_ARITY_STATS {"1":{"count":1554,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":441,"max_domain_product_excluding_one_var":"442","p95_domain_product_excluding_one_var":"442"},"3":{"count":20,"max_domain_product_excluding_one_var":"24752","p95_domain_product_excluding_one_var":"24752"}}
d LINEAR_INT_NE_ARITY_STATS {"1":{"count":441,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"}}
