c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_logscop_directexpr_norootlp_20260521 /bench/competition/2022-2025/COP22to25/MultiAgentPathFinding-table-mks-g32-p20-a20_c22.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=26050
c 00h00m00s | stage:propagate:start
c 00h00m19s | stage:propagate:done ms=19441 pruned=714660 changed_domains=8560 entailed_tables=40
c 00h00m19s | memory:rss checkpoint=after_propagate bytes=6745223168
c 00h00m19s | stage:normalize:start
c 00h00m19s | stage:normalize:done ms=0 high_constraints=26050
c 00h00m19s | stage:lower:start
c 00h00m20s | stage:lower:done ms=862 lowered=26050 unsupported=0
c 00h00m20s | memory:rss checkpoint=after_lower bytes=6745493504
c 00h00m20s | stage:post_lower:start
c 00h00m20s | stage:post_lower:done ms=11 rounds=0 tightened=0 removed_cls=686 removed_lits=242 unsat=false precise_hits=0 precise_rounds=0 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=4 loop_ms=4 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=1 sat_ms=0 precise_ms=0
c 00h00m20s | memory:rss checkpoint=after_post_lower bytes=6745493504
c 00h00m20s | stage:lowered-shape int_vars=8580 bool_vars=8540 linear_atoms=25620 table_atoms=8500 table_tuples=25752463 table_scope=17000 alldiff_atoms=428 circuit_atoms=0 product_atoms=0 logical_clauses=50942
c 00h00m20s | stage:root-lp:skip reason=disabled_by_option ms=0
c 00h00m20s | memory:rss checkpoint=before_preencode bytes=6745747456
c 00h00m20s | stage:preencode(log-scop):start
c 00h00m20s | stage:preencode(log-scop):done ms=13 int_vars=8580
c 00h00m20s | memory:rss checkpoint=after_preencode bytes=6745747456
c 00h00m20s | memory:rss checkpoint=before_encode bytes=6745747456
c 00h00m20s | stage:encode(log-scop):start
c 00h00m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=1000000 bytes=6746112000 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=2000000 bytes=6746619904 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=3000000 bytes=6746619904 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=4000000 bytes=6746619904 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=5000000 bytes=6883356672 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=6000000 bytes=6891745280 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=7000000 bytes=6900133888 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=8000000 bytes=6908522496 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=9000000 bytes=6917332992 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=10000000 bytes=6923624448 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=11000000 bytes=6932013056 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=12000000 bytes=6940401664 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=13000000 bytes=6948790272 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=14000000 bytes=6957686784 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=15000000 bytes=6963982336 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=16000000 bytes=6972370944 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=17000000 bytes=6980763648 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=18000000 bytes=6989152256 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=19000000 bytes=6997540864 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=20000000 bytes=7005929472 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=21000000 bytes=7012220928 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=22000000 bytes=7020609536 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=23000000 bytes=7028998144 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=24000000 bytes=7037386752 interval_clauses=1000000
